"id","snapshot_id","posicao_ranking","video_id","titulo","canal_id","canal_nome","visualizacoes","likes","comentarios","duracao_segundos","tipo_produtor","tipo_conteudo","justificativa","classificado_com","data_publicacao","categoria_coleta"
"1285","30","34","Lvs59OfVHj8","FILHO DA FÉ","UC55oss_rsSyR_TOsYOSy_Bw","Big Brain lével - Topic","2200","70","0","188","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T10:05:04+00:00","geral"
"1287","30","36","UXnuIai8Ewo","SHAKIN'","UCEdZAdnnKqbaHOlv8nM6OtA","aespa - Topic","324308","21753","1179","162","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T04:03:56+00:00","geral"
"1289","30","38","2Q3ccwGay7w","FIQUEI RICO VENDENDO LIMÃO NO ROBLOX","UC5mC_S9d0yGeUUY-n3lfyHw","JeffBlox","65115","2323","100","1581","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T21:06:38+00:00","geral"
"1291","30","40","Ld8dMDyngs4","O TRAILER 2 do GTA 6 PARECE OUTRO JOGO...","UCWMHxdnmHA_nB63ccQZ_8Vg","Cadu Ferres ","6061","483","33","1115","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:00:37+00:00","geral"
"1293","30","42","V1sRhopUw44","MC Guimê - PLAQUE DE 100 II (feat. MC Hariel, MC Davi)","UCWdd-XE5bcFcp3adUKpFrSA","MC Guimê","12595","2017","118","191","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:00:06+00:00","geral"
"1295","30","44","tneNOAY3nlM","NUNCA CONFIE NO GARFIELD... ELE SÓ PARECE FOFO.","UCUaUhkLyJCgVOMB8YOKSN8g","Play Guima","56161","2680","458","1236","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:15:28+00:00","geral"
"1297","30","46","j6C_m0elFfI","ATEEZ(에이티즈) - GOLDEN HOUR : Part.5 Concept Trailer","UCQdq-lqPEq_yZ_wP_kuVB9Q","KQ ENTERTAINMENT","135482","34304","2016","48","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:00:01+00:00","geral"
"1299","30","48","p492MR8iKIk","Se Sinta Em Casa","UC1oMv_rIbwb7KavdiN5EWvQ","MC Livinho - Topic","6707","454","20","252","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:59:26+00:00","geral"
"1301","30","50","4GkDpWXv4cY","SÓ PODEMOS VIVER EM UMA COR no BROOKHAVEN","UCQUGH3wdw1ngsE3KM0GkhiA","King - FILMES","60772","1094","58","2609","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T18:34:02+00:00","geral"
"1303","30","52","frevqOZcTOc","como saber se SOU EU na rua?","UCcO3pf47GO1rxL4tlWEs5Ow","Giuliana Mafra","2985513","156362","1527","15","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T21:00:05+00:00","1"
"1308","30","57","X4b5AtDC9QU","Quando você CASA com um gêmeo 😂","UC19aAr6UojQesIVCBsXJGIw","O Que Não Dizer Oficial","5285300","293677","849","19","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-22T18:01:32+00:00","1"
"1266","30","15","WVK5-QB3KbI","SOBREVIVA NESSA COMPETIÇÃO DE ERROS NO ROBLOX","UCdK8veAN0I3-9gs2Xqa7v9A","Amy Scarletona","75501","3997","414","913","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:00:28+00:00","geral"
"1268","30","17","DxOPkAWGFkI","Mortenax Blade Character Trailer: ""Nirvana"" | Honkai: Star Rail","UC2PeMPA8PAOp-bynLoCeMLA","Honkai: Star Rail","178171","26664","1101","109","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T04:00:38+00:00","geral"
"1270","30","19","oG_uZB7OGJE","Ta Carente Quer Um Date","UC8KRgfQSHjW40E0Y3DUKvYA","MC Lele JP - Topic","69643","2259","18","163","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T10:03:40+00:00","geral"
"1272","30","21","P5WhE9cK19U","DESAFIO PIZÃO VS LARRYZINHO COM O MARTELO DE APAGAR BRAINROTS NO ROUBE UM BRAINROT!","UCMqwki1wq79sf5IBueB9pQQ","PIZÃO","78504","2310","243","1178","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:05:58+00:00","geral"
"1274","30","23","3AhEeK0qw-Y","X-Men'97 | Temporada 2 | Trailer Oficial Dublado | Disney+","UCItRs-h8YU1wRRfP637614w","Marvel Brasil","152774","20101","927","118","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T17:23:53+00:00","geral"
"1276","30","25","csDaS5u5ECQ","NIINK - NÃO FAZEMOS POP (Clipe Oficial)","UCSwjhjQzcWe_Ju8lopChssw","NIINK","18534","4077","257","216","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:00:06+00:00","geral"
"1278","30","27","AxGVHJyJmx4","Me Convertí en un PINGÜINO BEBÉ Gugugaga en Minecraft","UC8EkcHOycB94lHDkbAPSnQA","Nacho","1076245","14621","528","1309","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T20:46:45+00:00","geral"
"1280","30","29","VSw7Rn9wSd0","react do TRAILER DO MODERN WARFARE 4 ( ta daoraaaa )","UCE8SXye5_3ysJMsFow8NvtA","Dubblez","17403","2259","194","257","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:30:51+00:00","geral"
"1282","30","31","GwAR-1kHgW4","Me Ama","UCKGj4HoNaJRcpiCLhZs8bcA","Get Worship - Topic","3462","291","6","433","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T10:04:17+00:00","geral"
"1284","30","33","6qu-RtldLJc","COMO CRIAR UM LABIRINTO IMPOSSÍVEL EM BROOKHAVEN ","UCABon3LeMfnU5ajXaOYC1oA","Amy Scarlet","68663","4541","1081","766","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:00:34+00:00","geral"
"1286","30","35","gkJ_wAGFGco","Enola Holmes 3 | Teaser oficial | Netflix","UCc1l5mTmAv2GC_PXrBpqyKQ","Netflix Brasil","145834","9067","271","81","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T12:00:01+00:00","geral"
"1288","30","37","iqLf5Jq0Ad0","MELHOR QUE A PRIMEIRA TEMPORADA! X-MEN 97 TRAILER","UCjuiVJmqil8VdRen0gh3Ewg","Linhagem Geek","12397","1929","230","939","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T14:37:13+00:00","geral"
"1290","30","39","oycpAv0l3PE","Querendo Te Encontrar / Morro De Saudade (Ao Vivo)","UCm_-Z3AAyEEAciecu61h8XA","Panda - Topic","2521","50","0","254","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T00:02:27+00:00","geral"
"1292","30","41","hiGpqjdisK4","100 DIAS PARA M4T4R O GROX -  EPISÓDIO 2 (DUBLADO) | FROGGY DUDE | MINECRAFT","UC8rAKIddyMROk00d6Kebi0g","KillerProductionsful","98609","7003","349","695","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T19:40:00+00:00","geral"
"1294","30","43","V276Pu7NVMM","BTS WORLD TOUR 'ARIRANG' IN BUSAN: LIVE VIEWING - Main Trailer","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","228306","65530","2978","41","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T13:00:18+00:00","geral"
"1296","30","45","PpAlQ2GedRk","EU SÓ QUERIA SABER - MC Meno K e MC Ryan SP (DJ GM e DJ Books)","UCXDzuFXEwuHZg2B9rCuWY2g","Dj GM ","13438","676","12","133","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T21:00:07+00:00","geral"
"1298","30","47","1ohBO8ED3o4","Mortal Kombat 2 é COMPLETAMENTE insano!","UCmGD63MyNLl3niTac686-XQ","Sessão Nerd","99229","10298","270","656","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T21:00:22+00:00","geral"
"1300","30","49","gPFdcaGwFqo","Fears To Fathom: A Segunda Temporada tá chegando! E vai ser CO-OP!","UCN3MIUlSFkJSkLJnTJHcgaA","Marcus O Ceifeiro","10894","2066","141","1129","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T14:55:09+00:00","geral"
"1302","30","51","CuQ-BU61TKo","QUANDO O TOQUE PERFEITO TE SALVA","UCGPCO1PVeWZ-egT6F2wKnaw","O Victor Magalhães","3617384","229216","1620","54","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T23:00:28+00:00","1"
"1304","30","53","iMnmGk2qny4","QUANDO A AUDIÇÃO ESTÁ PÉSSIMA ...","UC63iwP6BtIjxB6xn1GKR6Lw","Emilly Vick","13290716","335789","2091","30","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-20T20:30:19+00:00","1"
"1306","30","55","HUVQLt4r9hc","O FINAL KK…🔥😏 #humor #comedia #challenge #desafios","UC9U0EoCD2nylKocBx4R73ng","Ribazeira","2246229","196420","451","24","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T20:29:37+00:00","1"
"1305","30","54","FiU7K5785iA","O queijo mineiro da sogra , Fábio como sempre se deu mal #meme #comedia #engraçado #casal #sogra","UCWxGghAvc6Nnu381Qq64ovQ","A ruiva da roça / Fabio Castro","5120963","148084","413","32","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T21:00:22+00:00","1"
"1307","30","56","oH2jz7KV0zs","AQUELES VÍDEOS DA NOVELA DAS FRUTAS DE IA - Pt 14","UC3jZA6_SquyzGdw7nyt6SEg","Rick Santina","1207153","47464","111","35","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:05:51+00:00","1"
"1309","30","58","0Fdn4t4g8mE","QUANDO EU PEÇO PRA MINHA IRMÃ COMPRAR MEU ALBUM DA COPA 😂","UCf_A3IYXSO1f_S6qQk9vWzA","Tales Bento","5563724","101685","152","43","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T22:45:16+00:00","1"
"1311","30","60","pP-TmiZFDDc","Pov: Aquele amigo fominha 😂","UCTkfWsIHu5jViRh09HoBDmw","Elias Cavalieri ","1450871","19391","106","10","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T14:33:56+00:00","1"
"1313","30","62","RaBCbQQglpE","Ansiedade...","UCi51yTVUXyot9UhncriPcqg","SiRafaelBR","1115172","38445","167","53","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T11:00:35+00:00","1"
